Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Austin Brice,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.41,8.3,3.81,4.81,0,0,999,17237
Dario Beltre,FA,0,0,4.58,0,1,0,1,1,1,0,1,1,1.51,8.57,4.93,4.71,0,0,999,sa550679
Stephen Nogosek,FA,0,0,4.55,0,1,0,1,1,1,0,1,0,1.4,9.1,4.01,4.61,0,0,999,19545
Emilio Ogando,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.43,7.58,3.86,4.72,0,0,999,sa829049
Nicholas Duron,FA,0,0,4.63,0,1,0,1,1,1,0,1,1,1.5,8.33,4.62,4.71,0,0,999,sa876053
Adonis Uceta,FA,0,0,4.63,0,1,0,1,1,1,0,1,0,1.41,8.32,3.83,4.72,0,0,999,sa737486
Leovanny Rodriguez,FA,0,0,4.6,0,1,0,1,1,1,0,1,0,1.47,8.3,4.36,4.72,0,0,999,sa878421
Jeremy Rhoades,FA,0,0,4.6,0,1,0,1,1,1,0,1,0,1.38,9.1,3.95,4.72,0,0,999,sa827471
Roel Ramirez,FA,0,0,4.47,0,1,0,1,1,0,0,1,0,1.43,8.15,4.08,4.62,0,0,999,16470
Robert Orlan,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.47,8.57,4.49,4.72,0,0,999,sa503562
Tyler Webb,FA,0,0,4.68,0,1,0,1,1,1,0,1,1,1.48,8.28,4.61,4.92,0,0,999,14974
Tanner Chleborad,FA,0,0,4.92,0,1,0,1,1,1,0,1,0,1.45,8.07,3.87,5.05,0,0,999,sa599273
Alan Busenitz,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.4,8.68,3.79,4.72,0,0,999,15239
Keyvius Sampson,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.43,8.46,3.97,4.87,0,0,999,10039
Adalberto Mejia,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.44,8.42,4.16,4.72,0,0,999,13188
Mike Kickham,FA,0,0,4.46,0,1,0,1,1,0,0,1,0,1.42,7.89,3.74,4.62,0,0,999,11618
Anthony Vizcaya,FA,0,0,4.66,0,1,0,1,1,1,0,1,0,1.44,8.4,4.12,4.73,0,0,999,sa657689
Hector Santiago,FA,1,1,4.46,0,22,0,22,21,11,3,22,10,1.38,8.87,3.92,4.67,0,0,999,4026
Alex Wilson,FA,0,0,4.67,0,1,0,1,1,1,0,1,0,1.44,7.04,3.3,4.73,0,0,999,9239
Chasen Bradford,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.43,6.64,3.07,4.73,0,0,999,12452
Rodolfo Martinez,FA,0,0,4.63,0,1,0,1,1,1,0,1,1,1.5,8.1,4.59,4.73,0,0,999,sa206642
David Roseboom,FA,0,0,4.56,0,1,0,1,1,1,0,1,1,1.48,8.69,4.61,4.73,0,0,999,sa550321
Nelson Gonzalez,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.44,8.11,4.02,4.73,0,0,999,sa506311
Evan Grills,FA,0,0,4.6,0,1,0,1,1,1,0,1,0,1.41,7.48,3.44,4.73,0,0,999,sa548475
Jonathan Wynkoop,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.38,7.02,2.93,4.73,0,0,999,sa875060
Wei-Chieh Huang,FA,0,0,4.64,0,1,0,1,1,1,0,1,1,1.45,9.1,4.59,4.73,0,0,999,17508
Darwin Ramos,FA,0,0,4.64,0,1,0,1,1,1,0,1,0,1.46,7.67,4.02,4.73,0,0,999,sa737380
Jacob Lindgren,FA,0,0,4.52,0,1,0,1,1,1,0,1,1,1.52,8.19,4.88,4.88,0,0,999,16215
Zac Reininger,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.42,7.57,3.45,4.74,0,0,999,15285
Kevin Lenik,FA,0,0,4.64,0,1,0,1,1,1,0,1,0,1.44,8.85,4.33,4.74,0,0,999,sa919332
Brandon Maurer,FA,0,0,4.67,0,1,0,1,1,1,0,1,0,1.47,8.74,4.46,4.74,0,0,999,4878
Garrett Davila,FA,0,0,4.48,0,1,0,1,1,0,0,1,0,1.52,7.2,4.43,4.74,0,0,999,sa875052
Jonathan Aro,FA,0,0,4.66,0,1,0,1,1,1,0,1,0,1.38,7.27,2.83,4.65,0,0,999,14699
Jesus Rios,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.48,7.43,3.99,4.74,0,0,999,sa736833
Jacob Simon,FA,0,0,4.53,0,1,0,1,1,1,0,1,1,1.5,8.5,4.79,4.74,0,0,999,sa875558
Jake Cosart,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.44,8.98,4.38,4.75,0,0,999,sa828802
Brian Gonzalez,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.45,8.75,4.44,4.75,0,0,999,sa828794
Douglas Baxendale,FA,0,0,4.73,0,1,0,1,1,1,0,1,0,1.43,8.31,3.89,4.75,0,0,999,sa577014
Brady Dragmire,FA,0,0,4.93,0,1,0,1,1,1,0,1,0,1.49,6.84,3.52,4.86,0,0,999,sa598911
Michael Franco,FA,0,0,4.68,0,1,0,1,1,1,0,1,0,1.42,8.75,4.11,4.75,0,0,999,sa829140
Francisco Jimenez,FA,0,0,4.67,0,1,0,1,1,1,0,1,0,1.43,7.92,3.77,4.76,0,0,999,sa659658
Victor Payano,FA,0,0,4.64,0,1,0,1,1,1,0,1,0,1.41,8.32,3.69,4.76,0,0,999,sa548111
Burch Smith,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.41,8.08,3.54,4.79,0,0,999,12784
Tyler Jay,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.5,7.93,4.49,4.76,0,0,999,sa857588
Cristian Alvarado,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.41,7.9,3.57,4.76,0,0,999,sa657885
Neil Ramirez,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.37,9.26,3.88,4.76,0,0,999,7677
Darin Gillies,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.43,8.49,3.97,4.76,0,0,999,sa875269
Yordy Cabrera,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.45,7.37,3.7,4.77,0,0,999,sa548243
Ben Lively,FA,0,0,4.77,0,1,0,1,1,1,0,1,0,1.42,7.69,3.64,4.77,0,0,999,14932
Taylor Williams,FA,0,0,4.67,0,1,0,1,1,1,0,1,0,1.47,7.97,4.13,4.75,0,0,999,14899
Gabriel Moya,FA,0,0,4.6,0,1,0,1,1,1,0,1,0,1.41,8.18,3.8,4.77,0,0,999,16348
John Marshall,FA,0,0,4.35,0,1,0,1,1,0,0,1,1,1.5,8.9,5.11,4.53,0,0,999,sa829246
Henry Martinez,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.46,8.01,4.1,4.77,0,0,999,sa828216
Tyler Olson,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.45,7.68,4.07,4.77,0,0,999,14741
Jacob Lemoine,FA,0,0,4.66,0,1,0,1,1,1,0,1,0,1.52,7.26,4.35,4.77,0,0,999,sa658610
Reed Garrett,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.48,8.23,4.32,4.77,0,0,999,16866
Francis Martes,FA,0,0,4.65,0,1,0,1,1,1,0,1,1,1.52,9.16,5.21,4.77,0,0,999,17303
Joe Broussard,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.43,8.26,3.86,4.77,0,0,999,sa708442
Eduardo Jimenez,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.44,7.84,3.79,4.77,0,0,999,19642
Daniel Ponce de Leon,FA,0,0,4.76,0,1,0,1,1,1,0,1,0,1.44,9.12,4.41,4.88,0,0,999,16110
Brennan Bernardino,FA,0,0,4.47,0,1,0,1,1,0,0,1,0,1.41,8.05,3.77,4.68,0,0,999,sa829409
Chris Nunn,FA,0,0,4.51,0,1,0,1,1,1,0,1,1,1.5,8.9,5.04,4.77,0,0,999,sa658577
Thomas McIlraith,FA,0,0,4.69,0,1,0,1,1,1,0,1,1,1.48,8.48,4.54,4.78,0,0,999,sa875253
Jhan Marinez,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.5,8.01,4.46,4.78,0,0,999,5830
Donald Jeter,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.44,8.49,4.16,4.78,0,0,999,sa738369
Adam Bray,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.4,7.5,3.33,4.78,0,0,999,sa876116
Joseph Cox,FA,0,0,4.53,0,1,0,1,1,1,0,1,1,1.52,8.73,5.15,4.78,0,0,999,sa876303
James Hoyt,FA,0,0,4.62,0,1,0,1,1,1,0,1,0,1.46,8.17,4.22,4.68,0,0,999,14605
Thomas Colletti,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.45,8.16,4.02,4.78,0,0,999,sa3004927
Jackson Stephens,FA,0,0,4.66,0,1,0,1,1,1,0,1,0,1.44,7.65,3.8,4.78,0,0,999,14420
Bryan Bonnell,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.4,7.38,3.23,4.78,0,0,999,sa658824
Felipe Tejada,FA,0,0,4.67,0,1,0,1,1,1,0,1,0,1.46,8.57,4.45,4.79,0,0,999,sa873145
Carlos Navas,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.39,7.88,3.41,4.79,0,0,999,sa550615
Glenn Sparkman,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.39,7.02,2.73,4.79,0,0,999,15200
Michael Tonkin,FA,0,0,4.73,0,1,0,1,1,1,0,1,0,1.44,8.46,4.1,4.79,0,0,999,10315
Dillon Overton,FA,0,0,4.68,0,1,0,1,1,1,0,1,0,1.37,7.54,2.96,4.79,0,0,999,15627
Gerson Bautista,FA,0,0,4.7,0,1,0,1,1,1,0,1,1,1.51,9.37,5.16,4.79,0,0,999,19256
Kyle Wilcox,FA,0,0,4.64,0,1,0,1,1,1,0,1,1,1.53,9.18,5.36,4.79,0,0,999,sa857699
Jonathan Cheshire,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.48,7.5,4.07,4.79,0,0,999,sa3004362
Rodrigo Benoit,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.45,8.06,4.07,4.79,0,0,999,sa747275
Miguel Figueroa,FA,0,0,4.69,0,1,0,1,1,1,0,1,1,1.49,8.61,4.68,4.79,0,0,999,sa3007781
Cody Stull,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.44,8.13,4.05,4.79,0,0,999,sa829651
Brad Peacock,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.39,8.46,3.45,4.69,0,0,999,5401
Luis Santos,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.4,8.58,3.83,4.79,0,0,999,15006
Tyler Cloyd,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.41,7.63,3.59,4.62,0,-0.1,999,8536
Drew Hutchison,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.44,7.66,3.77,4.79,0,0,999,10732
Claudio Custodio,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.44,7.08,3.5,4.8,0,0,999,sa547829
Joshua Martin,FA,0,0,4.73,0,1,0,1,1,1,0,1,1,1.5,9.19,5.05,4.9,0,0,999,sa599246
Jordan Foley,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.44,8.29,4.12,4.8,0,0,999,sa599323
Kevin Quackenbush,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.43,8.35,3.92,4.7,0,0,999,12360
Tyler Erwin,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.48,7.42,4.12,4.8,0,0,999,sa918535
Diomar Lopez,FA,0,0,4.76,0,1,0,1,1,1,0,1,0,1.44,7.95,3.87,4.8,0,0,999,sa828277
Sean Keselica,FA,0,0,4.59,0,1,0,1,1,1,0,1,1,1.52,8.24,4.8,4.8,0,0,999,sa876113
Riley Ferrell,FA,0,0,4.66,0,1,0,1,1,1,0,1,1,1.48,8.93,4.85,4.81,0,0,999,sa874967
Anyelo Gomez,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.47,8.27,4.27,4.81,0,0,999,sa737475
Daniel Brown,FA,0,0,4.58,0,1,0,1,1,1,0,1,1,1.53,8.07,4.84,4.81,0,0,999,sa918031
Bryan Dobzanski,FA,0,0,4.66,0,1,0,1,1,1,0,1,1,1.52,8.07,4.74,4.81,0,0,999,sa829656
Brian Flynn,FA,0,0,4.68,0,1,0,1,1,1,0,1,0,1.48,7.1,3.9,4.81,0,0,999,12027
Jake Thompson,FA,0,0,4.76,0,1,0,1,1,1,0,1,0,1.48,7.81,4.11,4.82,0,0,999,14371
Nathan Bates,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.46,8.11,4.22,4.82,0,0,999,sa875717
Ryne Inman,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.46,8.81,4.49,4.82,0,0,999,sa875696
Ronald Pena,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.48,7.77,4.22,4.82,0,0,999,sa658287
Matt Hall,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.5,7.54,4.31,4.82,0,0,999,18076
Luis Castillo,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.47,7.6,3.97,4.82,0,0,999,sa657838
Jason Hursh,FA,0,0,4.76,0,1,0,1,1,1,0,1,0,1.47,7.11,3.77,4.82,0,0,999,14914
Mitchell Horacek,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.46,8.66,4.39,4.82,0,0,999,sa550295
Andrew Schwaab,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.46,8.47,4.37,4.82,0,0,999,sa857571
Jorge De La Rosa,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.47,7.58,4.04,4.82,0,0,999,2047
Mason Melotakis,FA,0,0,4.64,0,1,0,1,1,1,0,1,0,1.48,7.75,4.21,4.82,0,0,999,sa621016
Pat Venditte,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.39,8.1,3.62,4.82,0,0,999,7108
Wes Parsons,FA,0,0,4.73,0,1,0,1,1,1,0,1,0,1.52,7.63,4.5,4.82,0,0,999,14764
Joseph Jones,FA,0,0,4.75,0,1,0,1,1,1,0,1,1,1.51,8.36,4.71,4.82,0,0,999,sa3014870
Jim Johnson,FA,0,0,4.85,0,1,0,1,1,1,0,1,0,1.47,6.95,3.53,4.83,0,0,999,3656
Matt Albers,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.48,7.6,3.95,4.83,0,0,999,4300
Brody Koerner,FA,0,0,4.61,0,1,0,1,1,1,0,1,0,1.41,6.85,3.17,4.73,0,0,999,17748
Jordan Stephens,FA,0,0,4.77,0,1,0,1,1,1,0,1,0,1.42,7.83,3.55,4.83,0,0,999,sa875031
Tate Scioneaux,FA,0,0,4.79,0,1,0,1,1,1,0,1,0,1.39,8.09,3.43,4.83,0,0,999,sa857686
Justin Haley,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.44,7.15,3.42,4.83,0,0,999,13572
Brandon Brennan,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.47,7.59,4.05,4.73,0,0,999,13527
Xavier Cedeno,FA,0,0,4.59,0,1,0,1,1,1,0,1,1,1.54,7.36,4.67,4.83,0,0,999,36
Seth Maness,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.37,6.02,2.26,4.83,0,0,999,12235
Matt Wotherspoon,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.43,7.99,3.7,4.84,0,0,999,16452
Chad Bettis,FA,0,0,4.82,0,1,0,1,1,1,0,1,0,1.46,6.54,3.22,4.84,0,0,999,10587
Carlos Torres,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.43,7.4,3.47,4.84,0,0,999,7624
Juan Martinez,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.48,7.41,4.02,4.84,0,0,999,sa657740
Seth McGarry,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.45,7.36,3.66,4.84,0,0,999,sa857614
Wei-Yin Chen,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.38,7.78,3.11,4.84,0,0,999,13071
Carlos Sano,FA,0,0,4.78,0,1,0,1,1,1,0,1,0,1.45,8.48,4.2,4.84,0,0,999,sa3005415
Luke Gregerson,FA,0,0,4.86,0,1,0,1,1,1,0,1,0,1.45,6.64,3.24,4.84,0,0,999,4090
Tim Collins,FA,0,0,4.66,0,1,0,1,1,1,0,1,0,1.46,8.37,4.33,4.84,0,0,999,3164
Joshua Graham,FA,0,0,4.76,0,1,0,1,1,1,0,1,0,1.43,7.98,3.82,4.85,0,0,999,sa658525
Kyle Bird,FA,0,0,4.65,0,1,0,1,1,1,0,1,1,1.48,8.35,4.57,4.85,0,0,999,16618
Alejandro Mateo,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.46,8.29,4.25,4.85,0,0,999,sa918495
Philip Pfeifer,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.46,8.03,4.09,4.85,0,0,999,sa602699
Josh A. Smith,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.39,7.51,3.11,4.85,0,0,999,10946
Eric Cochran-Gill,FA,0,0,4.73,0,1,0,1,1,1,0,1,1,1.54,7.42,4.65,4.85,0,0,999,sa827389
Rogelio Armenteros,FA,0,0,4.79,0,1,0,1,1,1,0,1,0,1.42,8.1,3.77,4.85,0,0,999,17679
Johnny Barbato,FA,0,0,4.77,0,1,0,1,1,1,0,1,0,1.4,7.53,3.34,4.85,0,0,999,11440
Luke Farrell,FA,0,0,4.72,0,1,0,1,1,1,0,1,0,1.42,8.9,4.05,4.75,0,0,999,15101
JC Ramirez,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.47,6.96,3.66,4.85,0,0,999,8302
Jason Gurka,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.45,7.46,3.76,4.86,0,0,999,8007
Ofreidy Gomez,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.5,7.95,4.5,4.86,0,0,999,sa737451
Yoshihisa Hirano,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.47,7.53,3.89,4.86,0,0,999,19756
Ryan Clark,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.42,8.09,3.85,4.86,0,0,999,sa875057
Dalbert Siri,FA,0,0,4.78,0,1,0,1,1,1,0,1,0,1.47,8.51,4.44,4.86,0,0,999,sa873148
Cory Gearrin,FA,0,0,4.86,0,1,0,1,1,1,0,1,0,1.47,7.42,3.84,4.86,0,0,999,7947
Matt Whitehouse,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.45,8.08,4.08,4.86,0,0,999,sa738202
Nattino Diplan,FA,0,0,4.77,0,1,0,1,1,1,0,1,1,1.51,8.06,4.55,4.86,0,0,999,sa737469
Manny Barreda,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.42,7.73,3.56,4.76,0,0,999,10148
Hector Lujan,FA,0,0,4.78,0,1,0,1,1,1,0,1,0,1.42,7.84,3.61,4.87,0,0,999,sa876201
Felix Paulino,FA,0,0,4.83,0,1,0,1,1,1,0,1,0,1.45,7.62,3.77,4.87,0,0,999,sa828972
Konner Wade,FA,0,0,4.91,0,1,0,1,1,1,0,1,0,1.39,6.43,2.62,5,0,0,999,14655
Dakota Bacus,FA,0,0,4.76,0,1,0,1,1,1,0,1,0,1.49,7.17,4.08,4.87,0,0,999,14545
Matthew Mullenbach,FA,0,0,4.82,0,1,0,1,1,1,0,1,0,1.49,7.76,4.23,4.88,0,0,999,sa3010581
Daniel Mengden,FA,0,0,4.88,0,1,0,1,1,1,0,1,0,1.41,6.88,2.96,4.88,0,0,999,16980
James Reeves,FA,0,0,4.62,0,1,0,1,1,1,0,1,1,1.47,9.13,4.84,4.88,0,0,999,sa875266
Joshua Tols,FA,0,0,4.69,0,1,0,1,1,1,0,1,1,1.48,8.5,4.58,4.89,0,0,999,sa971745
Vicente Campos,FA,0,0,4.82,0,1,0,1,1,1,0,1,0,1.5,8,4.5,4.86,0,0,999,11681
Matthew Blackham,FA,0,0,4.8,0,1,0,1,1,1,0,1,1,1.48,9.09,4.75,4.89,0,0,999,sa829631
Tommy Layne,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.49,7.2,4.01,4.89,0,0,999,7501
Chris Beck,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.44,7.99,3.96,4.75,0,-0.1,999,13418
Jasier Herrera,FA,0,0,4.78,0,1,0,1,1,1,0,1,0,1.46,7.16,3.73,4.9,0,0,999,sa873294
Jonathan Harris,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.42,7.59,3.52,4.9,0,0,999,sa658929
Juan Gamez,FA,0,0,4.77,0,1,0,1,1,1,0,1,1,1.55,7.33,4.64,4.9,0,0,999,sa918731
Shawn Kelley,FA,0,0,4.88,0,1,0,1,1,1,0,1,0,1.35,8.2,2.87,4.91,0,0,999,7773
Joseph Kuzia,FA,0,0,4.78,0,1,0,1,1,1,0,1,0,1.49,7.97,4.45,4.9,0,0,999,sa3002715
Brady Lail,FA,0,0,5.02,0,1,0,1,1,1,0,1,0,1.48,7.72,4.1,5.11,0,0,999,14707
Kyle Arjona,FA,0,0,4.83,0,1,0,1,1,1,0,1,0,1.5,7.52,4.21,4.91,0,0,999,sa3008502
Ryan Halstead,FA,0,0,4.86,0,1,0,1,1,1,0,1,0,1.41,7.83,3.5,4.91,0,0,999,sa549980
Eric Yardley,FA,0,0,4.75,0,1,0,1,1,1,0,1,0,1.5,5.67,3.32,4.81,0,0,999,15538
Brooks Pounders,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.4,8.07,3.55,4.91,0,0,999,10387
Diego Moreno,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.43,7.61,3.64,4.91,0,0,999,6238
Jesus Zambrano,FA,0,0,4.79,0,1,0,1,1,1,0,1,0,1.49,7.54,4.23,4.91,0,0,999,sa737066
Kyle Crick,FA,0,0,4.9,0,1,0,1,1,1,0,1,1,1.5,8.42,4.68,4.96,0,0,999,13182
Austin Coley,FA,0,0,4.89,0,1,0,1,1,1,0,1,0,1.43,7.54,3.51,4.91,0,0,999,sa738368
Leon Biegalski,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.41,7.94,3.54,4.91,0,0,999,sa873983
Tanner Anderson,FA,0,0,4.71,0,1,0,1,1,1,0,1,0,1.52,5.68,3.6,4.81,0,0,999,18029
Ezequiel Zabaleta,FA,0,0,4.85,0,1,0,1,1,1,0,1,0,1.46,7.7,3.87,4.91,0,0,999,sa887275
Reyes Moronta,FA,0,0,4.98,0,1,0,1,1,1,0,1,1,1.54,8.6,5.23,5.11,0,0,999,14966
Gustavo Armas,FA,0,0,4.9,0,1,0,1,1,1,0,1,0,1.47,7.27,3.73,4.92,0,0,999,sa833631
Alexander Guillen,FA,0,0,4.83,0,1,0,1,1,1,0,1,0,1.44,7.43,3.69,4.92,0,0,999,sa737454
Hector Velazquez,FA,0,0,4.83,0,1,0,1,1,1,0,1,0,1.46,7.04,3.7,4.92,0,0,999,19341
Franklin Van Gurp,FA,0,0,4.86,0,1,0,1,1,1,0,1,0,1.47,8.04,4.16,4.92,0,0,999,sa3004709
Simon Mathews,FA,0,0,4.83,0,1,0,1,1,1,0,1,0,1.51,7.41,4.3,4.92,0,0,999,sa915665
Wade Davis,FA,0,0,4.93,0,1,0,1,1,1,0,1,0,1.46,8.54,4.17,4.91,0,0,999,7441
Ryan Lillie,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.43,7.73,3.7,4.92,0,0,999,sa3004740
Jacob Rhame,FA,0,0,4.9,0,1,0,1,1,1,0,1,0,1.42,8.37,3.72,4.93,0,0,999,15267
Daniel Corcino,FA,0,0,4.82,0,1,0,1,1,1,0,1,0,1.45,8.19,4.07,4.93,0,0,999,9266
Matt Ramsey,FA,0,0,4.85,0,1,0,1,1,1,0,1,0,1.46,7.65,3.82,4.98,0,0,999,14460
Jose Valdez,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.48,7.55,3.98,4.93,0,0,999,14470
Brandon Dickson,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.44,7.05,3.37,4.83,0,0,999,6979
Eddie Butler,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.47,6.36,3.36,4.93,0,0,999,13453
Jefferson Medina,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.52,7.63,4.45,4.93,0,0,999,sa656038
Nick Howard,FA,0,0,4.84,0,1,0,1,1,1,0,1,1,1.56,8.49,5.23,4.93,0,0,999,sa827196
Jose Nin,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.5,7.62,4.24,4.94,0,0,999,sa828548
Trent Szkutnik,FA,0,0,4.74,0,1,0,1,1,1,0,1,0,1.47,7.89,4.22,4.94,0,0,999,sa709586
Sven Schuller,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.49,7.41,4.02,4.94,0,0,999,sa837843
Montana DuRapau,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.43,7.41,3.63,4.94,0,0,999,16768
Stephen Smith,FA,0,0,4.89,0,1,0,1,1,1,0,1,0,1.48,8.03,4.21,4.94,0,0,999,sa918532
Derek Self,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.39,7.31,3.03,4.94,0,0,999,sa577722
Edgar Garcia,FA,0,0,4.92,0,1,0,1,1,1,0,1,1,1.52,8.57,4.87,5.02,0,0,999,19276
Jhenderson Hurtado,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.47,8.24,4.26,4.95,0,0,999,sa828710
Nolan Long,FA,0,0,4.82,0,1,0,1,1,1,0,1,1,1.48,8.98,4.81,4.95,0,0,999,sa659265
Chase Johnson,FA,0,0,4.82,0,1,0,1,1,1,0,1,1,1.57,6.95,4.66,4.95,0,0,999,sa549740
Tyler Stevens,FA,0,0,4.86,0,1,0,1,1,1,0,1,0,1.45,8.39,4.14,4.95,0,0,999,sa915801
Michael Ynoa,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.47,8.26,4.23,4.95,0,0,999,14093
William Hayes,FA,0,0,4.9,0,1,0,1,1,1,0,1,0,1.51,7.63,4.28,4.95,0,0,999,sa875896
Daniel Dallas,FA,0,0,4.73,0,1,0,1,1,1,0,1,1,1.52,8.35,4.84,4.95,0,0,999,sa918033
Quintin Torres-Costa,FA,0,0,4.66,0,1,0,1,1,1,0,1,1,1.57,9.01,5.69,4.96,0,0,999,sa876206
Tyler Lyons,FA,0,0,4.82,0,1,0,1,1,1,0,1,0,1.44,8.2,4,5.05,0,0,999,11334
Vidal Nuno,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.39,7.29,3.09,4.96,0,0,999,9674
Seunghwan Oh,FA,0,0,4.92,0,1,0,1,1,1,0,1,0,1.4,8.07,3.34,4.96,0,0,999,18719
Nicholas Wells,FA,0,0,4.73,0,1,0,1,1,1,0,1,1,1.51,7.96,4.65,4.96,0,0,999,sa828791
Wyatt Strahan,FA,0,0,4.9,0,1,0,1,1,1,0,1,0,1.5,7.36,4.12,4.96,0,0,999,sa599334
Wyatt Burns,FA,0,0,4.88,0,1,0,1,1,1,0,1,1,1.53,7.67,4.55,4.96,0,0,999,sa3006776
Bailey Clark,FA,0,0,4.99,0,1,0,1,1,1,0,1,1,1.55,8.27,4.89,5,0,0,999,sa857562
Ben Meyer,FA,0,0,4.64,0,1,0,1,1,1,0,1,0,1.45,7.97,4.21,4.78,0,-0.1,999,18854
